"gam","ee_L_a_Horowitz and Manski","ee_L_a_Lee","ee_L_a_Chen and Flores","ee_U_a_Horowitz and Manski","ee_U_a_Lee","ee_U_a_Chen and Flores","ee_L_b_Horowitz and Manski","ee_L_b_Lee","ee_L_b_Chen and Flores","ee_U_b_Horowitz and Manski","ee_U_b_Lee","ee_U_b_Chen and Flores"
2.5,-0.0938761216269675,-0.0458736204502994,-0.0458736204502994,-0.0300521699176055,-0.0458736204502994,-0.0458736204502994,-0.102694785494082,-0.0476720741744019,-0.0454787744637022,-0.0321456824090419,-0.0312555265851515,-0.0312555265851515
2.51,-0.0922930664549175,-0.0449390152150585,-0.0449390152150585,-0.0293848714411541,-0.0449390152150585,-0.0449390152150585,-0.100999394527208,-0.0467585795398133,-0.0446059414327961,-0.0314625417304734,-0.0304368411541159,-0.0304368411541159
2.52,-0.0907435043247852,-0.0440295839140201,-0.0440295839140201,-0.0287366625108711,-0.0440295839140201,-0.0440295839140201,-0.0993402922009561,-0.0458707098369629,-0.0437578272491573,-0.0307997684955599,-0.0296410685919008,-0.0296410685919008
2.53,-0.089226598312397,-0.0431445989979982,-0.0431445989979982,-0.0281069543535011,-0.0431445989979982,-0.0431445989979982,-0.0977165765785468,-0.0450077332082223,-0.0429337207675407,-0.0301567350661857,-0.0288675149621355,-0.0288675149621355
2.54,-0.0877415363840503,-0.0422833566352825,-0.0422833566352825,-0.0274951784447611,-0.0422833566352825,-0.0422833566352825,-0.0961273726637806,-0.0441689417654078,-0.0421329343267087,-0.0295328356142412,-0.0281155093657741,-0.0281155093657741
2.55,-0.086287530536077,-0.0414451758515609,-0.0414451758515609,-0.0269007857418857,-0.0414451758515609,-0.0414451758515609,-0.0945718314692733,-0.0433536507241081,-0.0413548028954643,-0.0289274852926356,-0.0273844030933666,-0.0273844030933666
2.56,-0.084863815968672,-0.0406293977049305,-0.0406293977049305,-0.0263232459484687,-0.0406293977049305,-0.0406293977049305,-0.0930491291218571,-0.0425611975732762,-0.0405986832536581,-0.028340119441303,-0.0266735688121602,-0.0266735688121602
2.57,-0.0834696502924337,-0.0398353844943938,-0.0398353844943938,-0.0257620468100955,-0.0398353844943938,-0.0398353844943938,-0.0915584660034657,-0.0417909412784729,-0.0398639532065657,-0.0277701928265652,-0.0259823997864303,-0.0259823997864303
2.58,-0.0821043127661438,-0.0390625190003116,-0.0390625190003116,-0.0252166934393328,-0.0390625190003116,-0.0390625190003116,-0.0900990659259017,-0.0410422615172341,-0.0391500108311156,-0.0272171789122996,-0.0253103091295221,-0.0253103091295221
2.59,-0.0807671035643889,-0.0383102037553692,-0.0383102037553692,-0.0246867076687208,-0.0383102037553692,-0.0383102037553692,-0.0886701753379719,-0.0403145579451098,-0.03845627375252,-0.02668056916144,-0.024656729086161,-0.024656729086161
2.6,-0.0794573430736956,-0.0375778603446809,-0.0375778603446809,-0.0241716274304801,-0.0375778603446809,-0.0375778603446809,-0.087271062563547,-0.0396072494909981,-0.0377821784499417,-0.0261598723664146,-0.0240211103436618,-0.0240211103436618
2.61,-0.0781743712159172,-0.0368649287337269,-0.0368649287337269,-0.0236710061617109,-0.0368649287337269,-0.0368649287337269,-0.0859010170691785,-0.0389197736804647,-0.0371271795898912,-0.0256546140071955,-0.0234029213707401,-0.0234029213707401
2.62,-0.0769175467976752,-0.036170866622886,-0.036170866622886,-0.0231844122339259,-0.036170866622886,-0.036170866622886,-0.0845593487599706,-0.0382515859858059,-0.0364907493861204,-0.0251643356357015,-0.0228016477826873,-0.0228016477826873
2.63,-0.0756862468847141,-0.0354951488273836,-0.0354951488273836,-0.022711428405814,-0.0354951488273836,-0.0354951488273836,-0.0832453873024716,-0.0376021592016717,-0.0358723769848351,-0.0246885942853606,-0.0222167917317402,-0.0222167917317402
2.64,-0.0744798662000882,-0.0348372666815385,-0.0348372666815385,-0.0222516512981896,-0.0348372666815385,-0.0348372666815385,-0.0819584814734098,-0.0369709828451284,-0.0352715678741123,-0.0242269619046962,-0.0216478713215274,-0.0216478713215274
2.65,-0.0732978165451489,-0.0341967274662406,-0.0341967274662406,-0.0218046908901327,-0.0341967274662406,-0.0341967274662406,-0.0806979985331531,-0.0363575625790911,-0.0346878433164566,-0.0237790248138592,-0.0210944200445341,-0.0210944200445341
2.66,-0.0721395262423526,-0.0335730538586508,-0.0335730538586508,-0.0213701700353745,-0.0335730538586508,-0.0335730538586508,-0.0794633236228331,-0.0357614196581101,-0.0341207398034895,-0.0233443831830824,-0.0205559862415768,-0.0205559862415768
2.67,-0.0710044395989567,-0.032965783403157,-0.032965783403157,-0.0209477239980317,-0.032965783403157,-0.032965783403157,-0.0782538591841167,-0.0351820903955463,-0.0335698085318074,-0.0229226505320807,-0.0200321325823288,-0.0200321325823288
2.68,-0.0698920163907149,-0.0323744680026717,-0.0323744680026717,-0.0205370000068331,-0.0323744680026717,-0.0323744680026717,-0.0770690244006648,-0.0346191256512139,-0.0330346148990966,-0.0225134532494732,-0.0195224355659854,-0.0195224355659854
2.69,-0.0688017313647273,-0.0317986734293964,-0.0317986734293964,-0.0201376568270266,-0.0317986734293964,-0.0317986734293964,-0.0759082546603596,-0.0340720903386161,-0.0325147380196332,-0.0221164301313447,-0.0190264850411972,-0.0190264850411972
2.7,-0.0677330737606386,-0.0312379788542254,-0.0312379788542254,-0.0197493643491947,-0.0312379788542254,-0.0312379788542254,-0.0747710010374261,-0.0335405629509392,-0.0320097702583397,-0.0217312319381084,-0.0185438837444497,-0.0185438837444497
2.71,-0.0666855468494176,-0.0306919763939934,-0.0306919763939934,-0.0193718031942401,-0.0306919763939934,-0.0306919763939934,-0.0736567297936158,-0.0330241351050108,-0.0315193167826094,-0.0213575209688722,-0.018074246856096,-0.018074246856096
2.72,-0.0656586674889874,-0.030160270675817,-0.030160270675817,-0.0190046643338427,-0.030160270675817,-0.030160270675817,-0.0725649218976592,-0.0325224111024663,-0.0310429951311472,-0.0209949706525487,-0.0176172015732977,-0.0176172015732977
2.73,-0.0646519656960071,-0.0296424784178091,-0.0296424784178091,-0.0186476487257198,-0.0296424784178091,-0.0296424784178091,-0.0714950725622299,-0.0320350075074006,-0.0305804347991086,-0.0206432651549869,-0.0171723866991557,-0.0171723866991557
2.74,-0.0636649842331429,-0.0291382280254829,-0.0291382280254829,-0.018300466963055,-0.0291382280254829,-0.0291382280254829,-0.0704466907977,-0.0315615527398201,-0.0301312768388566,-0.0203020990014348,-0.0167394522473515,-0.0167394522473515
2.75,-0.0626972782111916,-0.0286471592031911,-0.0286471592031911,-0.0179628389374897,-0.0286471592031911,-0.0286471592031911,-0.0694192989819985,-0.0311016866842363,-0.0296951734756828,-0.0199711767136789,-0.0163180590616498,-0.0163180590616498
2.76,-0.0617484147054547,-0.0281689225799798,-0.0281689225799798,-0.0176344935151002,-0.0281689225799798,-0.0281689225799798,-0.0684124324459166,-0.0306550603127791,-0.0292717877378748,-0.0196502124612344,-0.015907878449642,-0.015907878449642
2.77,-0.0608179723857821,-0.0277031793492602,-0.0277031793492602,-0.0173151682248112,-0.0277031793492602,-0.0277031793492602,-0.0674256390732335,-0.0302213353222305,-0.0288607931005349,-0.0193389297259893,-0.0155085918301406,-0.0155085918301406
2.78,-0.0599055411597388,-0.0272496009217351,-0.0272496009217351,-0.0170046089587215,-0.0272496009217351,-0.0272496009217351,-0.066458478915065,-0.0298001837844116,-0.0284618731425877,-0.0190370609797365,-0.0151198903936622,-0.0151198903936622
2.79,-0.0590107218283636,-0.0268078685910348,-0.0268078685910348,-0.0167025696838407,-0.0268078685910348,-0.0268078685910348,-0.0655105238178647,-0.0293912878093773,-0.0280747212164351,-0.0187443473740505,-0.0147414747754593,-0.0147414747754593
2.8,-0.0581331257540219,-0.0263776732115505,-0.0263776732115505,-0.016408812164762,-0.0263776732115505,-0.0263776732115505,-0.0645813570645322,-0.0289943392209033,-0.0276990401297461,-0.0184605384419923,-0.014373054740589,-0.014373054740589
2.81,-0.0572723745398692,-0.0259587148879683,-0.0259587148879683,-0.0161231056968145,-0.0259587148879683,-0.0259587148879683,-0.0636705730281078,-0.0286090392437669,-0.0273345418388884,-0.0181853918111502,-0.014014348880529,-0.014014348880529
2.82,-0.0564280997204685,-0.025550702676036,-0.025550702676036,-0.0158452268492621,-0.025550702676036,-0.025550702676036,-0.0627777768375569,-0.0282350982023503,-0.0269809471535341,-0.0179186729275457,-0.0136650843208719,-0.0136650843208719
2.83,-0.0555999424631232,-0.0251533542941102,-0.0251533542941102,-0.0155749592181333,-0.0251533542941102,-0.0251533542941102,-0.0619025840551684,-0.0278722352301138,-0.0266379854519889,-0.0176601547899558,-0.0133249964396516,-0.0133249964396516
2.84,-0.0547875532795051,-0.0247663958450555,-0.0247663958450555,-0.0153120931882878,-0.0247663958450555,-0.0247663958450555,-0.0610446203651121,-0.0275201779895078,-0.0263053944068197,-0.0174096176942236,-0.0129938285958742,-0.0129938285958742
2.85,-0.0539905917471793,-0.0243895615480851,-0.0243895615480851,-0.0150564257043417,-0.0243895615480851,-0.0243895615480851,-0.0602035212727222,-0.0271786624019094,-0.0259829197203682,-0.0171668489871466,-0.0126713318678468,-0.0126713318678468
2.86,-0.0532087262406399,-0.0240225934801478,-0.0240225934801478,-0.0148077600500888,-0.0240225934801478,-0.0240225934801478,-0.0593789318140897,-0.0268474323871902,-0.0256703148697614,-0.0169316428295543,-0.0123572648009122,-0.0123572648009122
2.87,-0.0524416336714932,-0.0236652413264893,-0.0236652413264893,-0.0145659056360768,-0.0236652413264893,-0.0236652413264893,-0.0585705062755681,-0.0265262396125374,-0.0253673408610439,-0.0167037999681996,-0.012051393164218,-0.012051393164218
2.88,-0.0516889992374343,-0.0233172621400253,-0.0233172621400253,-0.0143306777950054,-0.0233172621400253,-0.0233172621400253,-0.0577779079228098,-0.0262148432501668,-0.0250737659920745,-0.016483127516109,-0.0117534897161639,-0.0117534897161639
2.89,-0.050950516179685,-0.0229784201091849,-0.0229784201091849,-0.0141018975846342,-0.0229784201091849,-0.0229784201091849,-0.0570008087389719,-0.0259130097435833,-0.0247893656238453,-0.0162694387410495,-0.0114633339781846,-0.0114633339781846
2.9,-0.050225885548568,-0.0226484863338953,-0.0226484863338953,-0.0138793915978983,-0.0226484863338953,-0.0226484863338953,-0.0562388891717414,-0.025620512582058,-0.0245139219598954,-0.0160625528617876,-0.0111807120165435,-0.0111807120165435
2.91,-0.0495148159769133,-0.0223272386093918,-0.0223272386093918,-0.013662991779944,-0.0223272386093918,-0.0223272386093918,-0.0554918378888467,-0.0253371320830056,-0.0242472238335064,-0.0158622948518288,-0.0109054162318249,-0.0109054162318249
2.92,-0.0488170234609997,-0.0220144612175542,-0.0220144612175542,-0.0134525352518101,-0.0220144612175542,-0.0220144612175542,-0.0547593515417365,-0.0250626551819588,-0.0239890665023801,-0.0156684952503385,-0.0106372451558257,-0.0106372451558257
2.93,-0.0481322311487503,-0.0217099447254796,-0.0217099447254796,-0.0132478641404912,-0.0217099447254796,-0.0217099447254796,-0.0540411345371194,-0.0247968752298521,-0.0237392514505109,-0.0154809899799619,-0.0103760032555601,-0.0103760032555601
2.94,-0.0474601691349112,-0.0214134857910158,-0.0214134857910158,-0.0130488254151314,-0.0214134857910158,-0.0214134857910158,-0.0533368988160716,-0.0245395917973341,-0.0234975861969783,-0.0152996201712681,-0.0101215007441048,-0.0101215007441048
2.95,-0.0468005742629553,-0.0211248869749913,-0.0211248869749913,-0.0128552707291079,-0.0211248869749913,-0.0211248869749913,-0.0526463636404329,-0.0242906104858457,-0.0232638841113966,-0.0151242319935595,-0.0098735533980219,-0.0098735533980219
2.96,-0.0461531899334608,-0.020843956559889,-0.020843956559889,-0.0126670562677734,-0.020843956559889,-0.020843956559889,-0.0519692553862193,-0.0240497427452068,-0.0230379642357696,-0.0149546764917965,-0.00963198238110811,-0.00963198238110811
2.97,-0.0455177659187292,-0.0205705083747194,-0.0205705083747194,-0.0124840426016372,-0.0205705083747194,-0.0205705083747194,-0.0513053073437975,-0.0238168056974696,-0.022819651112509,-0.0147908094293985,-0.00939661407423009,-0.00939661407423009
2.98,-0.0448940581834113,-0.0203043616258622,-0.0203043616258622,-0.0123060945447741,-0.0203043616258622,-0.0203043616258622,-0.0506542595245707,-0.0235916219668033,-0.0226087746183846,-0.0146324911366927,-0.00916727991101545,-0.00916727991101545
2.99,-0.0442818287109259,-0.0200453407336527,-0.0200453407336527,-0.0121330810182574,-0.0200453407336527,-0.0200453407336527,-0.0500158584739413,-0.0233740195151865,-0.0224051698041854,-0.0144795863647933,-0.00894381621917854,-0.00894381621917854
3,-0.0436808453354573,-0.0197932751744991,-0.0197932751744991,-0.0119648749184244,-0.0197932751744991,-0.0197932751744991,-0.049389857090321,-0.0231638314836915,-0.0222086767398781,-0.0143319641446994,-0.00872606406726907,-0.00872606406726907
3.01,-0.0430908815793335,-0.0195479993283264,-0.0195479993283264,-0.0118013529897871,-0.0195479993283264,-0.0195479993283264,-0.0487760144499708,-0.0229608960391564,-0.0220191403650598,-0.0141894976514126,-0.00851386911664085,-0.00851386911664085
3.02,-0.0425117164955895,-0.0193093523311496,-0.0193093523311496,-0.0116423957024113,-0.0193093523311496,-0.0193093523311496,-0.0481740956374616,-0.0227650562260447,-0.0218364103445096,-0.0140520640728813,-0.00830708147844579,-0.00830708147844579
3.03,-0.0419431345155316,-0.019077177932588,-0.019077177932588,-0.0114878871335936,-0.019077177932588,-0.019077177932588,-0.0475838715815542,-0.0225761598233048,-0.021660340928651,-0.0139195444835884,-0.00810555557546682,-0.00810555557546682
3.04,-0.0413849253011232,-0.0188513243581396,-0.0188513243581396,-0.0113377148536728,-0.0188513243581396,-0.0188513243581396,-0.047005118896305,-0.0223940592060461,-0.0214907908187459,-0.0137918237226041,-0.00790915000861021,-0.00790915000861021
3.05,-0.0408368836020223,-0.0186316441760427,-0.0186316441760427,-0.0111917698158196,-0.0186316441760427,-0.0186316441760427,-0.0464376197272134,-0.0222186112118581,-0.0213276230366473,-0.0136687902759375,-0.00771772742788603,-0.00771772742788603
3.06,-0.0402988091171055,-0.0184179941685565,-0.0184179941685565,-0.0110499462496543,-0.0184179941685565,-0.0184179941685565,-0.0458811616022325,-0.022049677011604,-0.0211707047989458,-0.0135503361630216,-0.00753115440771142,-0.00753115440771142
3.07,-0.0397705063603214,-0.0182102352075022,-0.0182102352075022,-0.0109121415585489,-0.0182102352075022,-0.0182102352075022,-0.0453355372874715,-0.0218871219845287,-0.0210199073953498,-0.013436356827179,-0.00734930132637889,-0.00734930132637889
3.08,-0.0392517845307215,-0.0180082321339115,-0.0180082321339115,-0.0107782562204756,-0.0180082321339115,-0.0180082321339115,-0.0448005446474267,-0.0217308155975261,-0.0208751060711484,-0.0133267510299174,-0.00717204224953752,-0.00717204224953752
3.09,-0.0387424573865222,-0.0178118536416323,-0.0178118536416323,-0.0106481936922688,-0.0178118536416323,-0.0178118536416323,-0.0442759865095828,-0.0215806312884181,-0.0207361799136098,-0.0132214207489133,-0.00699925481754139,-0.00699925481754139
3.1,-0.03824234312306,-0.0176209721647539,-0.0176209721647539,-0.0105218603171755,-0.0176209721647539,-0.0176209721647539,-0.0437616705332333,-0.0214364463531017,-0.0206030117421737,-0.0131202710795458,-0.00683082013652521,-0.00683082013652521
3.11,-0.0377512642545026,-0.0174354637687125,-0.0174354637687125,-0.0103991652355692,-0.0174354637687125,-0.0174354637687125,-0.0432574090823736,-0.0212981418364286,-0.0204754880023049,-0.0130232101398488,-0.0066666226730728,-0.0066666226730728
3.12,-0.0372690474991892,-0.0172552080449475,-0.0172552080449475,-0.0102800202987142,-0.0172552080449475,-0.0172552080449475,-0.0427630191025285,-0.0211656024266855,-0.0203534986628763,-0.012930148978757,-0.00650655015234913,-0.00650655015234913
3.13,-0.0367955236684736,-0.0170800880089838,-0.0170800880089838,-0.0101643399854646,-0.0170800880089838,-0.0170800880089838,-0.0422783220013765,-0.0210387163535476,-0.0202369371169577,-0.0128410014875225,-0.00635049345957203,-0.00635049345957203
3.14,-0.0363305275589515,-0.0169099900018185,-0.0169099900018185,-0.0100520413217928,-0.0169099900018185,-0.0169099900018185,-0.0418031435330455,-0.0209173752893864,-0.0201257000858908,-0.0127556843141866,-0.00619834654470427,-0.00619834654470427
3.15,-0.0358738978479571,-0.0167448035944952,-0.0167448035944952,-0.00994304380304338,-0.0167448035944952,-0.0167448035944952,-0.0413373136859507,-0.0208014742538116,-0.0200196875265346,-0.0126741167809963,-0.00605000633025146,-0.00605000633025146
3.16,-0.0354254769922172,-0.0165844214957573,-0.0165844214957573,-0.009837269318812,-0.0165844214957573,-0.0165844214957573,-0.0408806665740598,-0.0206909115213391,-0.019918802541571,-0.0125962208046564,-0.00590537262205583,-0.00590537262205583
3.17,-0.0349851111295577,-0.0164287394626694,-0.0164287394626694,-0.0097346420803562,-0.0164287394626694,-0.0164287394626694,-0.0404330403314661,-0.020585588532073,-0.0198229512927651,-0.0125219208193155,-0.00576434802297974,-0.00576434802297974
3.18,-0.0345526499835595,-0.016277656214107,-0.016277656214107,-0.00963508855044449,-0.016277656214107,-0.016277656214107,-0.0399942770101612,-0.0204854098053017,-0.0197320429170765,-0.0124511437021873,-0.00562683784937763,-0.00562683784937763
3.19,-0.0341279467710642,-0.0161310733470125,-0.0161310733470125,-0.00953853737555693,-0.0161310733470125,-0.0161310733470125,-0.0395642224808996,-0.0203902828559053,-0.0196459894455244,-0.0123838187017111,-0.00549275005025805,-0.00549275005025805
3.2,-0.0337108581124364,-0.0159888952553254,-0.0159888952553254,-0.00944491932035235,-0.0159888952553254,-0.0159888952553254,-0.0391427263370532,-0.0203001181134802,-0.0195647057247118,-0.0123198773681622,-0.00536199512904216,-0.00536199512904216
3.21,-0.0333012439444897,-0.0158510290514909,-0.0158510290514909,-0.00935416720432098,-0.0158510290514909,-0.0158510290514909,-0.038729641801355,-0.020214828844088,-0.0194881093409174,-0.0122592534866229,-0.00523448606782782,-0.00523448606782782
3.22,-0.0328989674359893,-0.0157173844904629,-0.0157173844904629,-0.0092662158405446,-0.0157173844904629,-0.0157173844904629,-0.0383248256354402,-0.0201343310745403,-0.0194161205466692,-0.0122018830122306,-0.00511013825407244,-0.00511013825407244
3.23,-0.0325038949056458,-0.0155878738961126,-0.0155878738961126,-0.00918100197648908,-0.0155878738961126,-0.0155878738961126,-0.037928138052089,-0.0200585435191323,-0.019348662189713,-0.0121477040076225,-0.00498886940961075,-0.00498886940961075
3.24,-0.0321158957425188,-0.015462412089964,-0.015462412089964,-0.00909846423675735,-0.015462412089964,-0.015462412089964,-0.037539442630086,-0.0199873875087463,-0.0192856596442983,-0.0120966565824992,-0.00487059952192685,-0.00487059952192685
3.25,-0.0317348423287516,-0.0153409163221758,-0.0153409163221758,-0.00901854306773324,-0.0153409163221758,-0.0153409163221758,-0.0371586062316094,-0.0199207869222416,-0.0192270407447006,-0.0120486828352315,-0.00475525077760298,-0.00475525077760298
3.26,-0.0313606099645614,-0.0152233062046938,-0.0152233062046938,-0.00894118068404992,-0.0152233062046938,-0.0152233062046938,-0.036785498922069,-0.0198586681200589,-0.0191727357209073,-0.0120037267964399,-0.0046427474978704,-0.0046427474978704
3.27,-0.0309930767954117,-0.015109503646503,-0.015109503646503,-0.00886632101681843,-0.015109503646503,-0.015109503646503,-0.0364199938923136,-0.019800959879962,-0.0191226771363937,-0.0119617343744764,-0.00453301607619039,-0.00453301607619039
3.28,-0.0306321237412958,-0.0149994327909056,-0.0149994327909056,-0.00879390966355493,-0.0149994327909056,-0.0149994327909056,-0.036061967383131,-0.0197475933348496,-0.0190767998279201,-0.0119226533027445,-0.00442598491779629,-0.00442598491779629
3.29,-0.0302776344280656,-0.014893019954761,-0.014893019954761,-0.00872389383974734,-0.014893019954761,-0.014893019954761,-0.0357112986119697,-0.0196985019125659,-0.0190350408472841,-0.0118864330887899,-0.00432158438112979,-0.00432158438112979
3.3,-0.0299294951207376,-0.0147901935696199,-0.0147901935696199,-0.0086562223320042,-0.0147901935696199,-0.0147901935696199,-0.0353678697018084,-0.0196536212776474,-0.0189973394049609,-0.0118530249651046,-0.00421974672110743,-0.00421974672110743
3.31,-0.029587594658715,-0.0146908841246906,-0.0146908841246906,-0.00859084545273088,-0.0146908841246906,-0.0146908841246906,-0.0350315656121075,-0.0196128892749406,-0.0189636368155736,-0.0118223818415823,-0.00412040603415539,-0.00412040603415539
3.32,-0.0292518243928645,-0.0145950241115774,-0.0145950241115774,-0.00852771499628055,-0.0145950241115774,-0.0145950241115774,-0.0347022740717764,-0.0195762458750308,-0.0189338764451296,-0.0117944582595696,-0.00402349820495304,-0.00402349820495304
3.33,-0.0289220781243881,-0.0145025479707325,-0.0145025479707325,-0.0084667841965287,-0.0145025479707325,-0.0145025479707325,-0.0343798855140921,-0.0195436331214236,-0.0189080036599691,-0.0117692103474578,-0.00392896085482797,-0.00392896085482797
3.34,-0.0285982520454353,-0.0144133920395645,-0.0144133920395645,-0.00840800768582262,-0.0144133920395645,-0.0144133920395645,-0.0340642930135103,-0.0195149950794216,-0.0188859657773672,-0.0117465957777635,-0.00383673329174705,-0.00383673329174705
3.35,-0.0282802446813993,-0.0143274945021508,-0.0143274945021508,-0.00835134145525852,-0.0143274945021508,-0.0143274945021508,-0.033755392224307,-0.019490277786643,-0.0188677120177391,-0.0117265737256468,-0.00374675646185038,-0.00374675646185038
3.36,-0.0279679568348449,-0.0142447953405003,-0.0142447953405003,-0.00829674281624107,-0.0142447953405003,-0.0142447953405003,-0.0334530813209967,-0.0194694292051292,-0.0188531934583943,-0.0117091048288173,-0.00365897290247672,-0.00365897290247672
3.37,-0.0276612915310179,-0.0141652362873166,-0.0141652362873166,-0.00824417036328169,-0.0141652362873166,-0.0141652362873166,-0.0331572609404705,-0.0194523991749909,-0.0188423629887922,-0.011694151148784,-0.00357332669663097,-0.00357332669663097
3.38,-0.0273601539648869,-0.014088760780214,-0.014088760780214,-0.00819358393799338,-0.014088760780214,-0.014088760780214,-0.0328678341258017,-0.0194391393695434,-0.0188351752672499,-0.0116816761334002,-0.00348976342884588,-0.00348976342884588
3.39,-0.0270644514496685,-0.0140153139173374,-0.0140153139173374,-0.00814494459424194,-0.0140153139173374,-0.0140153139173374,-0.0325847062716681,-0.0194296032518852,-0.0188315866790571,-0.0116716445806631,-0.00340823014239213,-0.00340823014239213
3.4,-0.0267740933667924,-0.0139448424143436,-0.0139448424143436,-0.00809821456441419,-0.0139448424143436,-0.0139448424143436,-0.0323077850713408,-0.0194237460328741,-0.0188315552959528,-0.0116640226037244,-0.00332867529779223,-0.00332867529779223
3.41,-0.0264889911172609,-0.0138772945626981,-0.0138772945626981,-0.00805335722676594,-0.0138772945626981,-0.0138772945626981,-0.0320369804651935,-0.0194215246304563,-0.018835040836922,-0.0116587775970717,-0.00325104873259569,-0.00325104873259569
3.42,-0.0262090580743605,-0.0138126201892469,-0.0138126201892469,-0.00801033707381331,-0.0138126201892469,-0.0138126201892469,-0.0317722045906841,-0.0194228976303082,-0.0188420046302704,-0.0116558782038434,-0.00317530162237402,-0.00317530162237402
3.43,-0.0259342095376841,-0.0137507706170226,-0.0137507706170226,-0.00796911968173267,-0.0137507706170226,-0.0137507706170226,-0.0315133717337668,-0.0194278252477484,-0.0188524095769367,-0.0116552942842376,-0.0031013864428958,-0.0031013864428958
3.44,-0.0256643626884244,-0.0136916986272445,-0.0136916986272445,-0.00792967168073546,-0.0136916986272445,-0.0136916986272445,-0.0312603982816894,-0.0194362692908819,-0.0188662201150061,-0.0116569968849807,-0.00302925693344354,-0.00302925693344354
3.45,-0.0253994365459004,-0.0136353584224767,-0.0136353584224767,-0.00789196072638569,-0.0136353584224767,-0.0136353584224767,-0.0310132026771365,-0.0194481931249376,-0.0188834021853857,-0.0116609582098198,-0.00295886806123509,-0.00295886806123509
3.46,-0.0251393519252788,-0.0135817055909069,-0.0135817055909069,-0.00785595547182869,-0.0135817055909069,-0.0135817055909069,-0.0307717053736771,-0.0194635616377649,-0.0189039231986072,-0.0116671515910067,-0.002890175986914,-0.002890175986914
3.47,-0.0248840313964552,-0.0135306970717101,-0.0135306970717101,-0.00782162554090125,-0.0135306970717101,-0.0135306970717101,-0.0305358287924788,-0.0194823412064504,-0.018927752002723,-0.0116755514617397,-0.00282313803107432,-0.00282313803107432
3.48,-0.0246333992440606,-0.0134822911214654,-0.0134822911214654,-0.00778894150209397,-0.0134822911214654,-0.0134822911214654,-0.0303054972802513,-0.0195044996650252,-0.0189548588522611,-0.0116861333295342,-0.00275771264178647,-0.00275771264178647
3.49,-0.0243873814285588,-0.01343644728159,-0.01343644728159,-0.00775787484333795,-0.01343644728159,-0.01343644728159,-0.0300806370683826,-0.0195300062732262,-0.0189852153782077,-0.0116988737504901,-0.00269385936309212,-0.00269385936309212
3.5,-0.0241459055484036,-0.0133931263467622,-0.0133931263467622,-0.00772839794758889,-0.0133931263467622,-0.0133931263467622,-0.0298611762332342,-0.0195588316862821,-0.0190187945589861,-0.0117137503044288,-0.00263153880443697,-0.00263153880443697
3.51,-0.0239089008032229,-0.0133522903343002,-0.0133522903343002,-0.00770048406918252,-0.0133522903343002,-0.0133522903343002,-0.0296470446575601,-0.0195909479256926,-0.0190555706924029,-0.0117307415708716,-0.00257071261101166,-0.00257071261101166
3.52,-0.0236762979580012,-0.0133139024544684,-0.0133139024544684,-0.00767410731093634,-0.0133139024544684,-0.0133139024544684,-0.0294381739930181,-0.0196263283509722,-0.0190955193685309,-0.0117498271058316,-0.00251134343497161,-0.00251134343497161
3.53,-0.0234480293082296,-0.0132779270816829,-0.0132779270816829,-0.00764924260197352,-0.0132779270816829,-0.0132779270816829,-0.0292344976237429,-0.0196649476323284,-0.0191386174435033,-0.0117709874193955,-0.00245339490750812,-0.00245339490750812
3.54,-0.0232240286459962,-0.0132443297265885,-0.0132443297265885,-0.00762586567624554,-0.0132443297265885,-0.0132443297265885,-0.0290359506309475,-0.0197067817242493,-0.0191848430141903,-0.0117942039540683,-0.00239683161174359,-0.00239683161174359
3.55,-0.0230042312269887,-0.0132130770089793,-0.0132130770089793,-0.00760395305173125,-0.0132130770089793,-0.0132130770089793,-0.0288424697585278,-0.019751807839972,-0.0192341753937333,-0.0118194590638584,-0.00234161905642498,-0.00234161905642498
3.56,-0.0227885737383834,-0.0131841366315403,-0.0131841366315403,-0.00758348201029043,-0.0131841366315403,-0.0131841366315403,-0.0286539933796379,-0.0198000044268075,-0.0192865950879113,-0.0118467359940792,-0.00228772365039006,-0.00228772365039006
3.57,-0.0225769942675944,-0.0131574773543818,-0.0131574773543818,-0.00756443057815107,-0.0131574773543818,-0.0131574773543818,-0.0284704614642118,-0.0198513511422963,-0.0193420837723162,-0.0118760188618446,-0.0022351126777825,-0.0022351126777825
3.58,-0.0223694322718588,-0.0131330689703451,-0.0131330689703451,-0.00754677750701011,-0.0131330689703451,-0.0131330689703451,-0.0282918155474031,-0.0199058288311725,-0.0194006242703119,-0.0119072926372387,-0.00218375427399206,-0.00218375427399206
3.59,-0.022165828548633,-0.0131108822810551,-0.0131108822810551,-0.00753050225572816,-0.0131108822810551,-0.0131108822810551,-0.0281179986989174,-0.0199634195031118,-0.0194622005317568,-0.0119405431251365,-0.0021336174022972,-0.0021336174022972
3.6,-0.0219661252067786,-0.0130908890736976,-0.0130908890736976,-0.00751558497259933,-0.0130908890736976,-0.0130908890736976,-0.0279489554932137,-0.0200241063112412,-0.0195267976124671,-0.0119757569476575,-0.00208467183118834,-0.00208467183118834
3.61,-0.0217702656385131,-0.0130730620985006,-0.0130730620985006,-0.00750200647817811,-0.0130730620985006,-0.0130730620985006,-0.0277846319805486,-0.0200878735313909,-0.019594401654399,-0.0120129215272317,-0.00203688811235045,-0.00203688811235045
